全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,育脳保育園みらいっぽ市川南,ｲｸﾉｳﾎｲｸｴﾝﾐﾗｲｯﾎﾟｲﾁｶﾜﾐﾅﾐ,,その他,122033,,千葉県市川市市川南3丁目3-10,千葉県,市川市,市川南3丁目,3-10,,35.72894283,139.9037339,,,,,(047)314-8015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川さんさん保育園,ｲﾁｶﾜｻﾝｻﾝﾎｲｸｴﾝ,,その他,122033,,千葉県市川市新田2丁目31-25 SAP ICHIKAWA 1階,千葉県,市川市,新田2丁目,31-25 ,SAP ICHIKAWA 1階,35.72631289,139.9117978,,,,,(047)712-7520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,Kids Resort MOTOYAWATA,ｷｯｽﾞﾘｿﾞｰﾄﾓﾄﾔﾜﾀ,,その他,122033,,千葉県市川市南八幡4丁目4-17 ナイスアーバン本八幡,千葉県,市川市,南八幡4丁目,4-17 ,ナイスアーバン本八幡,35.7204705,139.9250646,,,,,(047)711-1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,本八幡はっぴー保育園,ﾓﾄﾔﾜﾀﾊｯﾋﾟｰﾎｲｸｴﾝ,,その他,122033,,千葉県市川市南八幡3丁目7-1 村山ビル2階,千葉県,市川市,南八幡3丁目,7-1 ,村山ビル2階,35.71982849,139.9279347,,,,,(047)393-0881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,サンライズキッズ保育園市川園,ｻﾝﾗｲｽﾞｷｯｽﾞﾎｲｸｴﾝｲﾁｶﾜｴﾝ,,その他,122033,,千葉県市川市南八幡3丁目7-19大和ビル2階,千葉県,市川市,南八幡3丁目,7-19,大和ビル2階,35.71953536,139.9278345,,,,,(050)5807-2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,保育ルームキューティーアイ,ﾎｲｸﾙｰﾑｷｭｰﾃｨｰｱｲ,,その他,122033,,千葉県市川市南八幡3丁目14-17  bill aina 3階 B,千葉県,市川市,南八幡3丁目,14-17  ,bill aina 3階 B,35.71805359,139.9262308,,,,,(047)712-8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳せいわ保育園,ﾐﾅﾐｷﾞｮｳﾄｸｾｲﾜﾎｲｳｹﾝ,,その他,122033,,千葉県市川市南行徳1丁目6-12 サンシティ南行徳I 105号,千葉県,市川市,南行徳1丁目,6-12 ,サンシティ南行徳I 105号,35.67271892,139.9056432,,,,,(047)316-1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,みらいそや保育園,ﾐﾗｲｿﾔﾎｲｸｴﾝ,,その他,122033,,千葉県市川市曽谷5丁目5-3,千葉県,市川市,曽谷5丁目,5-3,,35.7454693,139.9281816,,,,,(047)701-5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川南はっぴー保育園,ｲﾁｶﾜﾐﾅﾐﾊｯﾋﾟｰﾎｲｸｴﾝ,,その他,122033,,千葉県市川市市川南1丁目2-7,千葉県,市川市,市川南1丁目,2-7,,35.72691755,139.9083731,,,,,(047)323-0881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,MIRATZ市川保育園,ﾐﾗｯﾂｲﾁｶﾜﾎｲｸｴﾝ,,その他,122033,,千葉県市川市市川1丁目4-17 アクティオーレ市川3階,千葉県,市川市,市川1丁目,4-17 ,アクティオーレ市川3階,35.72928734,139.9089165,,,,,(047)307-9160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,ムースナーサリー,ﾑｰｽﾅｰｻﾘｰ,,その他,122033,,千葉県市川市市川3丁目27-16　ライオンズマンション国府台102号,千葉県,市川市,市川3丁目,27-16　,ライオンズマンション国府台102号,35.73798164,139.9027667,,,,,(047)319-8201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳トライキッズ,ﾐﾅﾐｷﾞｮｳﾄｸﾄﾗｲｷｯｽﾞﾎｲｸｴﾝ,,その他,122033,,千葉県市川市相之川4丁目13-18　K&Fフラッツ?U１階,千葉県,市川市,相之川4丁目,13-18　,K&Fフラッツ?U１階,35.67346686,139.8993972,,,,,(047)712-5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳サンフラワー保育園,ﾐﾅﾐｷﾞｮｳﾄｸｻﾝﾌﾗﾜｰﾎｲｸｴﾝ,,その他,122033,,千葉県市川市南行徳1丁目21-6フランシール1階,千葉県,市川市,南行徳1丁目,21-6,フランシール1階,35.6714387,139.901303,,,,,(047)314-8448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,ル・アンジェ南行徳小規模保育園,ﾙｱﾝｼﾞｪﾐﾅﾐｷﾞｮｳﾄｸｼｮｳｷﾎﾞﾎｲｸｴﾝ,,その他,122033,,千葉県市川市新井3丁目5-1,千葉県,市川市,新井3丁目,5-1,,35.6716391,139.9004314,,,,,(047)303-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,つくしんぼ保育所,ﾂｸｼﾝﾎﾞﾎｲｸｼﾞｮ,,その他,122033,,千葉県市川市国府台1‐7‐1,千葉県,市川市,国府台,1‐7‐1,,35.74607769,139.9035544,,,,,(047)375-4742,3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,育脳保育園みらいっぽ,ｲｸﾉｳﾎｲｸｴﾝﾐﾗｲｯﾎﾟ,,その他,122033,,千葉県市川市八幡3丁目8-19,千葉県,市川市,八幡3丁目,8-19,,35.72311005,139.9250331,,,,,(080)3415-4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mirai-ku.com/,,,
122033,,市川市,BARNKLUBB ICHIKAWA保育園,ﾊﾞｰﾝｸﾗﾌﾞｲﾁｶﾜﾎｲｸｴﾝ,,その他,122033,,千葉県市川市二俣678-551F,千葉県,市川市,二俣,678-55,1F,35.6958581,139.9585936,,,,,(047)318-3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,にじいろおうちえん,ﾆｼﾞｲﾛｵｳﾁｴﾝ,,その他,122033,,千葉県市川市市川1丁目12-23　2F,千葉県,市川市,市川1丁目,12-23　,2F,35.73104227,139.9080278,,,,,(047)712-5022,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nijiiroouchien.com,,,
122033,,市川市,そらのこどもたち,ｿﾗﾉｺﾄﾞﾓﾀﾁ,,その他,122033,,千葉県市川市市川1丁目4-10　8F,千葉県,市川市,市川1丁目,4-10　,8F,35.7293466,139.9084016,,,,,(047)329-2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sorakodo.jp,,,
122033,,市川市,オルカキッズ保育園,ｵﾙｶｷｯｽﾞﾎｲｸｴﾝ,,その他,122033,,千葉県市川市市川南1丁目10-1-215,千葉県,市川市,市川南1丁目,10-1-215,,35.72907256,139.9062794,,,,,(047)318-3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://orcakidz.com,,,
122033,,市川市,ことり保育園本八幡園,ｺﾄﾘﾎｲｸｴﾝﾓﾄﾔﾜﾀｴﾝ,,その他,122033,,千葉県市川市八幡3丁目3-2-107,千葉県,市川市,八幡3丁目,3-2-107,,35.72290493,139.9274912,,,,,(047)711-3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kotori-hoiku.com/motoyawata/,,,
122033,,市川市,コンパス幼保園,ｺﾝﾊﾟｽﾖｳﾎｴﾝ,,その他,122033,,千葉県市川市行徳駅前1丁目22-13　4F,千葉県,市川市,行徳駅前1丁目,22-13　,4F,35.68383011,139.9143134,,,,,(047)321-6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://compass.fun,,,
122033,,市川市,らいおんハート保育園,ﾗｲｵﾝﾊｰﾄﾎｲｸｴﾝ,,その他,122033,,千葉県市川市行徳駅前1丁目5-1　1F,千葉県,市川市,行徳駅前1丁目,5-1　,1F,35.68450454,139.9169851,,,,,(047)704-8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,いちかわ保育所,ｲﾁｶﾜﾎｲｸｼｮ,,その他,122033,,千葉県市川市高谷3丁目1-20,千葉県,市川市,高谷3丁目,1-20,,35.6973621,139.9417853,,,,,(047)329-6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,いせやナーサリー本八幡園,ｲｾﾔﾅｰｻﾘｰﾓﾄﾔﾜﾀｴﾝ,,その他,122033,,千葉県市川市平田3丁目11-20,千葉県,市川市,平田3丁目,11-20,,35.7222682,139.9200902,,,,,(047)711-4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://iseya-nursery.co.jp,,,
122033,,市川市,八幡親子つどいの広場,ﾔﾜﾀｵﾔｺﾂﾄﾞｲﾉﾋﾛﾊﾞ,,その他,122033,,千葉県市川市八幡3丁目4-1,千葉県,市川市,八幡3丁目,4-1,,35.72355939,139.9266183,,,,無,(047)704-9770,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000250.html,,,月〜土　10時〜16時　主に０歳〜３歳までのお子さんと保護者、妊婦さんが遊んだり、お友達作りや情報交換ができるところです。楽しい企画やイベントも開催しています。詳しくは各広場のおたよりをご覧ください。
122033,,市川市,新浜親子つどいの広場,ﾆｲﾊﾏｵﾔｺﾂﾄﾞｲノﾋﾛﾊﾞ,,その他,122033,,千葉県市川市新浜1丁目26-1,千葉県,市川市,新浜1丁目,26-1,,35.67463591,139.9166496,,,,無,(047)701-5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000250.html,,,月〜土　10時〜16時　主に０歳〜３歳までのお子さんと保護者、妊婦さんが遊んだり、お友達作りや情報交換ができるところです。楽しい企画やイベントも開催しています。詳しくは各広場のおたよりをご覧ください。
122033,,市川市,新井親子つどいの広場,ｱﾗｲｵﾔｺﾂﾄﾞｲﾉﾋﾛﾊﾞ,,その他,122033,,千葉県市川市新井3丁目31-1,千葉県,市川市,新井3丁目,31-1,,35.66974838,139.8986617,,,,無,(047)312-6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000250.html,,,月〜土　10時〜16時　主に０歳〜３歳までのお子さんと保護者、妊婦さんが遊んだり、お友達作りや情報交換ができるところです。楽しい企画やイベントも開催しています。詳しくは各広場のおたよりをご覧ください。
122033,,市川市,みどりようちえんベイビーセンター,ﾐﾄﾞﾘﾖｳﾁｴﾝﾍﾞｲﾋﾞｰｾﾝﾀ-,,その他,122033,,千葉県市川市中山3丁目10-4,千葉県,市川市,中山3丁目,10-4,,35.71993161,139.9494526,,,,,(047)334-1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.midorikg.com/,,,月〜金9時30分〜14時30分○お部屋の中にはライブラリーがあり雨の日でも安心して遊べるお庭もあります。幼稚園の中にあるお部屋では在園児の様子を見ることができるので、今後の成長のイメージが湧きます。
122033,,市川市,CMS市川大野子育て支援センター,ｼｰｴﾑｴｽｲﾁｶﾜｵｵﾉｺｿﾀﾞﾃｼｴﾝｾﾝﾀｰ,,その他,122033,,千葉県市川市大野町3丁目1438-1,千葉県,市川市,大野町3丁目,1438-1,,35.75558954,139.9512352,,,,,(047)339-3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ins.tksg.ed.jp/childcare/index.html,,,月〜金9時〜11時30分、13時00分〜15時30分○子育ての不安や悩みのご相談にのり、お子さんの健やかな育ちをサポートします。青空教室（砂場遊び）、あそびの広場（製作）、ハイハイフロア、身体測定、ベビーマッサージ など
122033,,市川市,昭和学院もこもこ・こどもセンター,ｼｮｳﾜｶﾞｸｲﾝﾓｺﾓｺ･ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市東菅野2丁目1７-1,千葉県,市川市,東菅野2丁目,1７-1,,35.73437097,139.9301414,,,,,(047)326-2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.showagakuin.ac.jp/mokomoko/,,,月〜金9時30分〜12時、13時〜15時30分○広いお部屋に木の玩具、ボールプールなどがあり、絵本ひろば、人形劇、ミニ講座、子育て相談などを行っています。
122033,,市川市,CMSいちかわキッズ子育て支援センター,ｼｰｴﾑｴｽｲﾁｶﾜｷｯｽﾞｺｿﾀﾞﾃｼｴﾝｾﾝﾀｰ,,その他,122033,,千葉県市川市市川南1丁目10-1ザタワーズウエスト3階,千葉県,市川市,市川南1丁目,10-1,ザタワーズウエスト3階,35.72906302,139.9062765,,,,,(047)322-8733,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iks.tksg.ed.jp/childcare/index.html,,,月〜金9時〜11時30分、13時〜15時30分○親子で自由に遊べお子さんの成長に合わせたフロアー（ベビーフロアー、わくわくフロアー）親子で自由に遊べます。遊びの広場 ( 製作)、ベビーマッサージ、HAPPY マタニティなど。妊婦さんもお待ちしています。
122033,,市川市,キッド・ステイこどもセンター,ｷｯﾄﾞ・ｽﾃｲｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市香取2丁目19-10,千葉県,市川市,香取2丁目,19-10,,35.67812057,139.908734,,,,,(047)390-1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.kidstay.jp/kidscenter/,,,月〜金9時〜12時、13時〜16時○子育て講座 、ベビーマッサージ、HAPPY マタニティ、身体測定ができます。ナース、栄養士、保育士による相談なども随時受付ています。
122033,,市川市,チェリーズ・こどもセンター,ﾁｪﾘｰｽﾞ・ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市市川南2丁目6-22,千葉県,市川市,市川南2丁目,6-22,,35.72365203,139.9045634,,,,,(047)322-0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kikkokai.wixsite.com/kikkokai/blank-1,,,月〜金9時30分〜12時、13時〜15時30分○お子さんの成長に合わせたオープンスペースがあります。子どもの食事講座、あおぞら広場（公園での外遊び）など
122033,,市川市,わたぐも・こどもセンター,ﾜﾀｸﾞﾓ・ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市原木2丁目10-13,千葉県,市川市,原木2丁目,10-13,,35.7006287,139.9466597,,,,,(070)6657-7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://watagumocenter.web.fc2.com/,,,月〜金9時〜14時○広場は年齢別になっています。育児講座（発育計測なども可）水遊び、HAPPY マタニティ、誕生会など
122033,,市川市,妙典保育園地域子育て支援センター,ﾐｮｳﾃﾞﾝﾎｲｸｴﾝﾁｲｷｺｿﾀﾞﾃｼｴﾝｾﾝﾀｰ,,その他,122033,,千葉県市川市妙典6丁目2-45,千葉県,市川市,妙典6丁目,2-45,,35.69557209,139.9307187,,,,,(047)398-1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ans.co.jp/u/suginokikai/myoden/index.html,,,月〜金9時〜12時、13時〜15時○親子の広場（全年齢、年齢別の時間があります）、園庭開放、HAPPY マタニティ（妊婦）、育児講座、わらべ歌　など
122033,,市川市,シーガル・こどもセンター,ｼｰｶﾞﾙ・ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市幸2丁目8-1７,千葉県,市川市,幸2丁目,8-1７,,35.67890767,139.92632,,,,,(047)396-2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.aisen.or.jp/seagull.html,,,月〜金10時〜15時○なかよし広場（センター開放）、園庭開放、HAPPY マタニティ、チャイルドケア、誕生日会 、給食会など
122033,,市川市,こあらっこ・こどもセンター,ｺｱﾗｯｺ・ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市国府台2丁目9-13,千葉県,市川市,国府台2丁目,9-13,,35.7461462,139.9005387,,,,,(047)373-1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.kounodaihoikuen.com/,,,月〜金9時30分〜14時30分○HAPPY マタニティー（妊婦）、月１ 回土曜日（不定期）里見公園散歩・菅野公民館で、製作や触れ合い遊びなど、楽しい企画も実施しています。
122033,,市川市,さかえ・こどもセンター,ｻｶｴ・ｺﾄﾞﾓｾﾝﾀｰ,,その他,122033,,千葉県市川市北国分4丁目10-3,千葉県,市川市,北国分4丁目,10-3,,35.76321014,139.9079875,,,,,(047)373-0191,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kazenotanihoikuen.com/center.html,,,月〜金10時〜15時○オープンスペース（午前１才以上、午後０才児と妊婦さん）　園庭開放、離乳食講座、心理士相談、HAPPY マタニティ（妊婦）、園庭で水遊び泥遊びなど
122033,,市川市,塩浜こども館,ｼｵﾊﾏｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市塩浜4丁目3ハイタウン塩浜1号棟103号,千葉県,市川市,塩浜4丁目,3,ハイタウン塩浜1号棟103号,35.66331897,139.913029,,,,,(047)396-1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇窓が大きく開放的なワンルームのお部屋です。乳幼児用玩具や手作り玩具、絵本などで楽しめる乳幼児コーナーがあり、小学生以上は卓球やボードゲームで遊ぶことができます。
122033,,市川市,市川こども館,ｲﾁｶﾜｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市市川2丁目33-6,千葉県,市川市,市川2丁目,33-6,,35.73121589,139.906034,,,,,(047)322-1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜17時　※詳細は、こども館ＨＰでご確認ください。〇1階は、小学生以上があそべる卓球やボードゲーム、工作等を楽しめる児童コーナーがあります。2階は、乳幼児玩具、絵本などが用意された乳幼児コーナーです。小さな赤ちゃんでも安心し
122033,,市川市,信篤こども館,ｼﾝﾄｸｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市高谷1丁目8-1,千葉県,市川市,高谷1丁目,8-1,,35.70170712,139.9418194,,,,,(047)327-0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇南側に窓が多く、明るい室内は冬も暖かです。１ルームで小さなお部屋ですが、家庭的な雰囲気の中、乳幼児も小学生もスペースを分けて、遊びを楽しむことができます。
122033,,市川市,曽谷こども館,ｿﾔｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市曽谷6丁目25-5,千葉県,市川市,曽谷6丁目,25-5,,35.7436586,139.9273946,,,,,(047)372-2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇曽谷公民館の2階にあり、小さい部屋ながら平日の午前中は乳幼児親子で賑わっています。また、平日の午後や土・日は小・中学生も来館し、ボードゲームや工作などを楽しんでいます。
122033,,市川市,相之川こども館,ｱｲﾉｶﾜｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市相之川1丁目3-７,千葉県,市川市,相之川1丁目,3-７,,35.68023216,139.8991291,,,,,(047)356-7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜17時　※詳細は、こども館ＨＰでご確認ください。〇館内の広々とした遊戯室では、卓球やボードゲームなどで楽しむことができます。乳幼児向けのお部屋では数多くの玩具も揃っており、一日中子ども達の賑やかな声が響いています。
122033,,市川市,大洲こども館,ｵｵｽｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市大洲4丁目18-3,千葉県,市川市,大洲4丁目,18-3,,35.72272942,139.9064923,,,,,(047)376-1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇部屋が2つに分かれており、1つは滑り台やままごとなど乳幼児親子が遊べるフローリングの部屋。もう一つは、小学生以上を対象とし、ボードゲームやブロック、ビリヤードのようなバンパ
122033,,市川市,中央こども館,ﾁｭｳｵｳｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市鬼高1丁目1-4,千葉県,市川市,鬼高1丁目,1-4,,35.71605852,139.9322024,,,,,(047)320-3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜金　10時〜18時、土日祝日　10時〜17時  ※詳細は、こども館ＨＰでご確認ください。〇市内で一番大きいこども館です。1階では、小学生以上対象のミニバスケや卓球などの軽スポーツが楽しめます。中学生以上が使えるフリールームでのんびり遊ぶ事もできます。2階には乳幼
122033,,市川市,中国分こども館,ﾅｶｺｸﾌﾞﾝｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市中国分2丁目13-8,千葉県,市川市,中国分2丁目,13-8,,35.74937749,139.9133368,,,,,(047)375-6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇西部公民館の2階にあり、乳幼児玩具・ボードゲーム・工作などを用意しています。小学生以上であれば、卓球など友達と一緒に楽しめる遊具も揃っています。
122033,,市川市,田尻こども館,ﾀｼﾞﾘｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市田尻4丁目13-3,千葉県,市川市,田尻4丁目,13-3,,35.70333316,139.9344194,,,,,(047)379-1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇いきいきセンター田尻2階のお部屋です。広々とした１ルームのお部屋ですが、遊びのコーナーが分かれているのでゆったりと遊ぶことができます。乳幼児はおままごとや玩具、小学生は卓?
