全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,南八幡こども館,ﾐﾅﾐﾔﾜﾀｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市南八幡2丁目20-1,千葉県,市川市,南八幡2丁目,20-1,,35.71385327,139.9274452,,,,,(047)376-1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇勤労福祉センターの1階にあります。3つの部屋に分かれており、年齢に応じて遊びやすくなっています。小中高校生コーナーには卓球台が２台あり、ボードゲームも様々あるので土日や長期
122033,,市川市,柏井こども館,ｶｼﾜｲｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市柏井町2丁目844,千葉県,市川市,柏井町2丁目,844,,35.74600142,139.9654137,,,,,(047)339-3754,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇公民館の２階にあります。大きな桜の木や、小さな草花に囲まれた緑豊かな場にあります。『赤ちゃんの駅』として授乳スペースもあります。乳幼児は玩具あそび、小中学生はボードゲー??
122033,,市川市,本行徳こども館,ﾎﾝｷﾞｮｳﾄｸｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市本行徳12-8,千葉県,市川市,本行徳,12-8,,35.69455703,139.9182963,,,,,(047)359-1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇公民館2階にある小さい部屋で、家庭的な雰囲気の中で皆過ごしています。日当たりもよく、乳幼児用の玩具や小学生以上が楽しめるゲーム類も揃っています。
122033,,市川市,本北方こども館,ﾓﾄｷﾀｶﾀｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市本北方3丁目19-16,千葉県,市川市,本北方3丁目,19-16,,35.72880347,139.9508315,,,,,(047)337-8936,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇公民館の１階にある日当たりのいいフローリングのお部屋となっています。午前は乳幼児親子で賑わい、午後は小学生がボードゲームなどで楽しんでいます。
122033,,市川市,末広こども館,ｽｴﾋﾛｺﾄﾞﾓｶﾝ,,児童館,122033,,千葉県市川市末広1丁目1-31,千葉県,市川市,末広1丁目,1-31,,35.68587593,139.9162256,,,,,(047)359-1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,火〜日　9時〜12時、13時〜17時　※詳細は、こども館ＨＰでご確認ください。〇行徳支所2階の日当たりの良いＬ字型のお部屋で、床はフローリングとなっています。乳幼児向けの玩具も豊富で安心してゆったり過ごせます。小学生以上なら、簡単工作や多数のボードゲ?
122033,,市川市,稲荷木放課後保育クラブ,ﾄｳｶｷﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市稲荷木1丁目14-1,千葉県,市川市,稲荷木1丁目,14-1,,35.71145542,139.921577,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,鶴指小学校放課後保育クラブ,ﾂﾙｻｼｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大和田4丁目11-1,千葉県,市川市,大和田4丁目,11-1,,35.71810933,139.9161189,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,塩浜小学校放課後保育クラブ,ｼｵﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市塩浜4丁目5-1,千葉県,市川市,塩浜4丁目,5-1,,35.66457967,139.9144451,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,曽谷小学校放課後保育クラブ,ｿﾔｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市曽谷７丁目18-1,千葉県,市川市,曽谷７丁目,18-1,,35.74679,139.9275724,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,市川小学校放課後保育クラブ,ｲﾁｶﾜｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市市川2丁目32-5,千葉県,市川市,市川2丁目,32-5,,35.73177608,139.9055184,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,八幡小学校放課後保育クラブ,ﾔﾜﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市八幡3丁目24-1,千葉県,市川市,八幡3丁目,24-1,,35.72556167,139.9274798,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,真間小学校放課後保育クラブ,ｼﾏﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市真間4丁目1-1,千葉県,市川市,真間4丁目,1-1,,35.73767578,139.9107106,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,中山小学校放課後保育クラブ,ﾅｶﾔﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市中山1丁目1-5,千葉県,市川市,中山1丁目,1-5,,35.72179489,139.9438774,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,国分小学校放課後保育クラブ,ｺｸﾌﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市東国分2丁目4-1,千葉県,市川市,東国分2丁目,4-1,,35.74493378,139.9209007,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大柏小学校放課後保育クラブ,ｵｵｶﾞｼﾜｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大野町2丁目18７７,千葉県,市川市,大野町2丁目,18７７,,35.75032239,139.9539237,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,宮田小学校放課後保育クラブ,ﾐﾔﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市新田4丁目8-15,千葉県,市川市,新田4丁目,8-15,,35.72688728,139.9094069,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,冨貴島小学校放課後保育クラブ,ﾌｷｼﾞﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市八幡6丁目10-11,千葉県,市川市,八幡6丁目,10-11,,35.72700131,139.937639,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,若宮小学校放課後保育クラブ,ﾜｶﾐﾔｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市若宮3丁目54-10,千葉県,市川市,若宮3丁目,54-10,,35.72692475,139.9521861,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,国府台小学校放課後保育クラブ,ｺｳﾉﾀﾞｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市国府台5丁目25-4,千葉県,市川市,国府台5丁目,25-4,,35.75346336,139.9029744,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,平田小学校放課後保育クラブ,ﾋﾗﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市平田3丁目28-1,千葉県,市川市,平田3丁目,28-1,,35.72431253,139.9181589,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,鬼高小学校放課後保育クラブ,ｵﾆﾀｶｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市鬼高2丁目13-5,千葉県,市川市,鬼高2丁目,13-5,,35.71397675,139.9374452,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,菅野小学校放課後保育クラブ,ｽｶﾞﾉｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市菅野6丁目14-1,千葉県,市川市,菅野6丁目,14-1,,35.73457083,139.9170864,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,行徳小学校放課後保育クラブ,ｷﾞｮｳﾄｸｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市富浜1丁目1-40,千葉県,市川市,富浜1丁目,1-40,,35.69231928,139.9232961,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,信篤小学校放課後保育クラブ,ｼﾝﾄｸｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市原木2丁目16-1,千葉県,市川市,原木2丁目,16-1,,35.69818803,139.9439221,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,南行徳小学校放課後保育クラブ,ﾐﾅﾐｷﾞｮｳﾄｸｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市欠真間1丁目6-38,千葉県,市川市,欠真間1丁目,6-38,,35.68034533,139.9015519,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,宮久保小学校放課後保育クラブ,ﾐﾔｸﾎﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市宮久保5丁目７-1,千葉県,市川市,宮久保5丁目,７-1,,35.73664031,139.9439311,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,二俣小学校放課後保育クラブ,ﾌﾀﾏﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市二俣6７8,千葉県,市川市,二俣,6７8,,35.69691381,139.9566057,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,中国分小学校放課後保育クラブ,ﾅｶｺｸﾌﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市中国分1丁目22-1,千葉県,市川市,中国分1丁目,22-1,,35.75350008,139.9161221,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大町小学校放課後保育クラブ,ｵｵﾏﾁｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大町84-10,千葉県,市川市,大町,84-10,,35.77176258,139.9570198,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,北方小学校放課後保育クラブ,ｷﾀｶﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市北方町4丁目1356-1,千葉県,市川市,北方町4丁目,1356-1,,35.73241156,139.9453845,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,新浜小学校放課後保育クラブ,ﾆｲﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市行徳駅前4丁目5-1,千葉県,市川市,行徳駅前4丁目,5-1,,35.67995753,139.916267,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,百合台小学校放課後保育クラブ,ﾕﾘﾀﾞｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市曽谷6丁目10-1,千葉県,市川市,曽谷6丁目,10-1,,35.73982742,139.9270532,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,富美浜小学校放課後保育クラブ,ﾌﾐﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市南行徳2丁目3-1,千葉県,市川市,南行徳2丁目,3-1,,35.67150064,139.9053996,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,柏井小学校放課後保育クラブ,ｶｼﾜｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市柏井町1丁目1149-1,千葉県,市川市,柏井町1丁目,1149-1,,35.73955586,139.9665111,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大洲小学校放課後保育クラブ,ｵｵｽｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大洲4丁目18-1,千葉県,市川市,大洲4丁目,18-1,,35.72342764,139.906817,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,幸小学校放課後保育クラブ,ｻｲﾜｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市幸1丁目11-1,千葉県,市川市,幸1丁目,11-1,,35.68105631,139.9295475,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,新井小学校放課後保育クラブ,ｱﾗｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市新井1丁目18-13,千葉県,市川市,新井1丁目,18-13,,35.67393328,139.8905439,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,南新浜小学校放課後保育クラブ,ﾐﾅﾐﾆｲﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市新浜1丁目26-1,千葉県,市川市,新浜1丁目,26-1,,35.67456711,139.9165486,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大野小学校放課後保育クラブ,ｵｵﾉｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市南大野1丁目42-1,千葉県,市川市,南大野1丁目,42-1,,35.74241172,139.9505949,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,塩焼小学校放課後保育クラブ,ｼｵﾔｷｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市塩焼5丁目9-8,千葉県,市川市,塩焼5丁目,9-8,,35.68391319,139.9301144,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,稲越小学校放課後保育クラブ,ｲﾅｺﾞｼｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市稲越町518-2,千葉県,市川市,稲越町,518-2,,35.75423317,139.9244383,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大和田小学校放課後保育クラブ,ｵｵﾜﾀﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大和田1丁目2-6,千葉県,市川市,大和田1丁目,2-6,,35.71762239,139.9209813,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,福栄小学校放課後保育クラブ,ﾌｸｴｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市南行徳2丁目2-1,千葉県,市川市,南行徳2丁目,2-1,,35.67187839,139.9067145,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
